"","subsidary","shopid","yyyymm","n_customer","n_item","n_trx","quantile_Amt"
"5603","C",158,"201408",1,1,1,"11000-11000-11000-11000"
"5604","C",158,"201411",1,1,1,"1440-1440-1440-1440"
"5605","C",158,"201502",1,9,9,"1000-3480-5500-7360"
"5606","C",158,"201503",1,2,2,"1605-1800-1995-2112"
"5607","C",158,"201504",1,4,4,"11310-15375-19350-21780"
"5608","C",158,"201507",1,9,9,"2000-3190-3350-4660"
"5609","C",158,"201509",1,7,7,"695-1040-7575-11324"
"5610","C",159,"201401",1,1,1,"250000-250000-250000-250000"
"5611","C",159,"201505",1,12,12,"1000-2695-4240-5899"
"5612","C",162,"201401",10,163,370,"2082-3985-6460-11941"
"5613","C",162,"201402",12,168,323,"1809-3280-6330-10051"
"5614","C",162,"201403",11,155,366,"1806-3450-6075-9990"
"5615","C",162,"201404",10,134,338,"1990-3600-5998-10000"
"5616","C",162,"201405",13,150,379,"1700-3450-6150-10000"
"5617","C",162,"201406",10,157,336,"1700-3000-5600-11000"
"5618","C",162,"201407",14,147,284,"1700-3400-5990-9900"
"5619","C",162,"201408",12,171,353,"1700-3150-5990-11980"
"5620","C",162,"201409",10,165,345,"1929-3690-6500-11900"
"5621","C",162,"201410",12,145,327,"1785-3300-6040-10000"
"5622","C",162,"201411",12,161,335,"1695-3500-6165-12800"
"5623","C",162,"201412",14,171,365,"1980-3450-5990-9948"
"5624","C",162,"201501",11,160,356,"1700-3000-5100-9298"
"5625","C",162,"201502",18,178,378,"1990-3135-5990-12505"
"5626","C",162,"201503",14,172,442,"1692-3000-5900-9900"
"5627","C",162,"201504",10,130,298,"1990-3400-4990-8955"
"5628","C",162,"201505",17,186,431,"1590-2880-5275-9327"
"5629","C",162,"201506",17,175,425,"1610-3010-6300-9996"
"5630","C",162,"201507",16,172,429,"1700-3400-5980-9362"
"5631","C",162,"201508",15,162,381,"1690-3000-5980-9900"
"5632","C",162,"201509",11,176,386,"1980-3500-6238-10395"
"5633","C",162,"201510",14,207,551,"1500-2990-5975-9500"
"5634","C",162,"201511",14,176,415,"1885-3500-6050-10900"
"5635","C",162,"201512",21,171,453,"1490-3000-5980-9948"
"5636","C",163,"201401",57,335,1589,"1600-2980-5090-8990"
"5637","C",163,"201402",49,314,1297,"1490-2950-5000-8731"
"5638","C",163,"201403",58,309,1567,"1400-2600-4790-8800"
"5639","C",163,"201404",59,329,1707,"1350-2700-4980-8700"
"5640","C",163,"201405",51,309,1736,"1290-2540-4490-7985"
"5641","C",163,"201406",57,307,1642,"1250-2500-4895-8296"
"5642","C",163,"201407",64,302,1645,"1190-2400-4500-8244"
"5643","C",163,"201408",63,312,1766,"1305-2500-4500-7990"
"5644","C",163,"201409",53,310,1532,"1290-2595-4790-7990"
"5645","C",163,"201410",56,295,1556,"1400-2695-4500-7980"
"5646","C",163,"201411",55,298,1440,"1480-2750-4800-7926"
"5647","C",163,"201412",55,316,1579,"1440-2640-4985-8400"
"5648","C",163,"201501",53,307,1607,"1500-2850-4990-9000"
"5649","C",163,"201502",59,315,1434,"1500-2890-4990-8742"
"5650","C",163,"201503",60,305,1735,"1500-2940-4990-8990"
"5651","C",163,"201504",66,296,1709,"1490-2590-4900-8084"
"5652","C",163,"201505",55,301,1722,"1290-2600-4980-8590"
"5653","C",163,"201506",54,316,1618,"1400-2540-4980-8500"
"5654","C",163,"201507",52,326,1917,"1250-2400-4490-7594"
"5655","C",163,"201508",53,299,1809,"1440-2540-4800-8034"
"5656","C",163,"201509",50,323,1584,"1390-2500-4685-8397"
"5657","C",163,"201510",54,322,1608,"1390-2590-4980-8980"
"5658","C",163,"201511",56,299,1467,"1450-2800-4990-8994"
"5659","C",163,"201512",51,304,1503,"1330-2800-4980-8500"
"5660","C",164,"201401",20,212,840,"1498-2950-5990-12900"
"5661","C",164,"201402",20,199,737,"1500-2970-5580-10000"
"5662","C",164,"201403",15,218,905,"1572-2990-5290-10000"
"5663","C",164,"201404",19,213,874,"1500-2990-5600-9900"
"5664","C",164,"201405",19,201,847,"1685-2990-5460-9924"
"5665","C",164,"201406",16,205,908,"1568-2990-5972-10470"
"5666","C",164,"201407",16,206,962,"1510-2990-5888-10000"
"5667","C",164,"201408",23,224,952,"1595-2990-5982-10000"
"5668","C",164,"201409",25,240,947,"1600-2900-5485-11052"
"5669","C",164,"201410",22,249,985,"1690-2990-5980-9980"
"5670","C",164,"201411",23,240,896,"1988-3275-6025-10000"
"5671","C",164,"201412",22,230,960,"1800-3290-6100-10130"
"5672","C",164,"201501",23,260,1145,"1980-3490-6000-9900"
"5673","C",164,"201502",23,238,1002,"1990-3556-6456-10980"
"5674","C",164,"201503",23,254,1040,"1698-3485-5990-9991"
"5675","C",164,"201504",24,250,1066,"1990-3490-6000-9900"
"5676","C",164,"201505",24,254,1250,"1715-3040-5980-9906"
"5677","C",164,"201506",21,250,1206,"1780-2990-5960-10000"
"5678","C",164,"201507",18,258,1050,"1700-2990-5990-10000"
"5679","C",164,"201508",22,248,1173,"1590-2990-5480-10000"
"5680","C",164,"201509",25,256,1021,"1880-3300-5900-10020"
"5681","C",164,"201510",23,236,1024,"1500-2980-5000-9900"
"5682","C",164,"201511",24,232,1026,"1658-2990-5500-9900"
"5683","C",164,"201512",23,238,1161,"1690-3000-5480-8980"
"5684","C",165,"201401",2,10,11,"1295-2000-6600-10500"
"5685","C",165,"201402",1,2,2,"13792-14685-15578-16113"
"5686","C",165,"201403",1,1,1,"17980-17980-17980-17980"
"5687","C",165,"201404",1,3,3,"6245-6990-8445-9318"
"5688","C",165,"201406",2,13,19,"1525-3880-6740-20000"
"5689","C",165,"201407",2,23,28,"990-2795-5398-11770"
"5690","C",165,"201408",2,19,21,"1090-3490-5000-7480"
"5691","C",165,"201409",1,20,24,"1235-2345-5982-9856"
"5692","C",165,"201410",1,28,36,"1535-2650-4538-6750"
"5693","C",165,"201411",2,10,10,"1141-2065-3855-5511"
"5694","C",165,"201412",1,18,20,"1230-1745-5060-12900"
"5695","C",165,"201501",3,28,29,"1790-2990-6580-9580"
"5696","C",165,"201502",1,18,18,"1900-3060-3988-4850"
"5697","C",165,"201503",1,1,1,"10000-10000-10000-10000"
"5698","C",165,"201504",1,10,10,"1228-2485-4948-9960"
"5699","C",165,"201505",1,12,12,"2182-4565-7618-10760"
"5700","C",165,"201506",1,21,23,"1245-4000-5340-11240"
"5701","C",165,"201507",2,23,28,"1385-3140-4982-8993"
"5702","C",165,"201508",2,13,14,"2292-2990-4422-6232"
"5703","C",165,"201509",1,5,5,"2000-4400-10600-12640"
"5704","C",166,"201401",3,46,53,"1500-2990-5940-10013"
"5705","C",166,"201402",3,28,42,"1838-3170-5768-6900"
"5706","C",166,"201403",3,46,63,"1740-3000-7160-12764"
"5707","C",166,"201404",2,49,68,"1688-2995-5625-9516"
"5708","C",166,"201405",3,46,64,"1298-2975-5850-7780"
"5709","C",166,"201406",2,34,52,"798-2290-6525-11249"
"5710","C",166,"201407",3,51,78,"2320-3520-5990-8990"
"5711","C",166,"201408",2,26,39,"2325-5490-10595-11676"
"5712","C",166,"201409",2,53,76,"1590-3000-5982-10400"
"5713","C",166,"201410",1,65,95,"1945-4000-6070-9080"
"5714","C",166,"201411",2,45,74,"1982-3495-6875-9971"
"5715","C",166,"201412",2,41,52,"1988-3765-5200-9809"
"5716","C",166,"201501",2,47,72,"1980-3995-6980-9900"
"5717","C",166,"201502",3,49,67,"1865-3590-6995-11092"
"5718","C",166,"201503",2,39,67,"2500-4000-5985-8994"
"5719","C",166,"201504",2,55,87,"1980-2900-4800-9234"
"5720","C",166,"201505",4,63,112,"1965-2990-5920-8990"
"5721","C",166,"201506",5,80,161,"1100-2000-3490-6780"
"5722","C",166,"201507",4,67,144,"1058-2000-4388-8686"
"5723","C",166,"201508",4,70,145,"1200-2580-4000-9900"
"5724","C",166,"201509",6,82,153,"1300-2650-4600-7880"
"5725","C",166,"201510",3,87,157,"1500-3000-4980-8138"
"5726","C",166,"201511",5,64,107,"1600-2980-5525-9968"
"5727","C",166,"201512",2,48,99,"1540-2800-4100-7416"
"5728","C",167,"201504",1,1,1,"6090-6090-6090-6090"
"5729","C",167,"201508",1,6,6,"3620-4280-6020-7745"
"5730","C",168,"201401",7,185,479,"1910-3200-6485-10000"
"5731","C",168,"201402",10,178,422,"1982-3200-5980-9989"
"5732","C",168,"201403",9,194,518,"1600-2990-5980-10000"
"5733","C",168,"201404",10,206,518,"1990-3800-6990-11000"
"5734","C",168,"201405",10,183,496,"1600-3000-5990-10000"
"5735","C",168,"201406",7,172,442,"1500-2970-4990-9900"
"5736","C",168,"201407",9,161,457,"1640-2990-5000-8990"
"5737","C",168,"201408",10,187,494,"1792-3200-5980-10000"
"5738","C",168,"201409",10,181,434,"1662-2990-5470-8757"
"5739","C",168,"201410",7,182,491,"1700-2990-5312-8450"
"5740","C",168,"201411",8,176,432,"1980-3310-5982-9918"
"5741","C",168,"201412",8,196,452,"1788-3590-6508-13178"
"5742","C",168,"201501",11,193,568,"1758-3050-5805-9566"
"5743","C",168,"201502",10,168,415,"1680-3200-5990-12210"
"5744","C",168,"201503",10,179,504,"1600-3000-5592-9900"
"5745","C",168,"201504",10,186,484,"1800-3000-5990-9971"
"5746","C",168,"201505",8,201,545,"1790-3200-5980-9900"
"5747","C",168,"201506",12,174,525,"1490-2980-5270-9992"
"5748","C",168,"201507",11,183,576,"1700-3200-5990-10000"
"5749","C",168,"201508",10,162,500,"1498-2970-4950-7980"
"5750","C",168,"201509",9,138,411,"1395-2580-4980-8756"
"5751","C",168,"201510",9,169,457,"1400-2970-4980-8602"
"5752","C",168,"201511",11,139,398,"1050-2480-4800-8900"
"5753","C",168,"201512",11,147,365,"1790-3000-5800-9240"
"5754","C",169,"201502",1,3,3,"525-1010-7455-11322"
"5755","C",170,"201401",1,1,1,"24900-24900-24900-24900"
"5756","C",170,"201404",1,2,2,"1250-1500-1750-1900"
"5757","C",170,"201405",2,9,9,"3600-6240-10000-17600"
"5758","C",170,"201408",1,9,9,"1990-2900-4000-11300"
"5759","C",170,"201409",1,6,6,"1558-3150-5388-5895"
"5760","C",170,"201411",1,3,3,"1450-2000-2000-2000"
"5761","C",170,"201501",2,11,12,"1188-1865-3268-5270"
"5762","C",170,"201502",1,10,10,"3758-4570-7985-9991"
"5763","C",170,"201504",2,3,3,"1645-1990-2975-3566"
"5764","C",170,"201505",2,7,7,"2600-5990-8445-12300"
"5765","C",170,"201506",1,3,3,"11200-14000-19950-23520"
"5766","C",170,"201507",3,20,21,"1140-2120-5500-9900"
"5767","C",170,"201508",5,7,7,"2490-7500-9850-13940"
"5768","C",170,"201510",1,2,2,"2905-3930-4955-5570"
"5769","C",170,"201511",2,5,5,"3100-5250-7200-10080"
"5770","C",170,"201512",1,2,2,"5750-6500-7250-7700"
"5771","C",171,"201407",1,1,1,"11500-11500-11500-11500"
"5772","C",171,"201503",1,3,3,"12945-17900-26400-31500"
"5773","C",171,"201504",1,3,3,"3620-4250-8725-11410"
"5774","C",171,"201505",1,5,5,"2300-2500-4380-5712"
"5775","C",171,"201506",1,12,13,"1980-4980-8560-8728"
"5776","C",171,"201507",1,8,10,"1762-3915-6150-6600"
"5777","C",171,"201511",1,14,14,"4585-6440-9650-16500"
"5778","C",173,"201401",1,22,24,"1425-2070-3765-6369"
"5779","C",173,"201402",1,6,6,"5398-7340-8472-15150"
"5780","C",173,"201405",1,1,1,"22560-22560-22560-22560"
"5781","C",173,"201408",1,1,1,"2190-2190-2190-2190"
"5782","C",173,"201409",2,23,25,"1500-2250-5000-8084"
"5783","C",173,"201411",1,8,8,"1868-4220-6742-10125"
"5784","C",173,"201502",3,57,73,"1700-2990-6000-14942"
"5785","C",173,"201505",1,11,16,"2536-4275-6825-7985"
"5786","C",173,"201509",3,33,36,"1638-2850-6100-11930"
"5787","C",173,"201511",1,4,4,"990-1295-1920-2496"
"5788","C",173,"201512",1,12,12,"2955-4800-6712-7980"
"5789","C",174,"201401",1,1,1,"780-780-780-780"
"5790","C",174,"201402",1,3,3,"2165-3900-8700-11580"
"5791","C",174,"201405",1,5,8,"5800-8950-11725-16300"
"5792","C",174,"201406",2,25,27,"1885-4990-8290-12040"
"5793","C",174,"201407",1,2,2,"10975-11950-12925-13510"
"5794","C",174,"201408",2,8,8,"10922-15000-16935-20598"
"5795","C",174,"201409",1,1,1,"12000-12000-12000-12000"
"5796","C",174,"201410",1,7,7,"2050-2780-4680-12976"
"5797","C",174,"201411",1,1,1,"1300-1300-1300-1300"
"5798","C",174,"201412",1,8,8,"1752-2250-3135-5157"
"5799","C",174,"201501",2,3,3,"2975-2980-5940-7716"
"5800","C",174,"201502",1,1,1,"780-780-780-780"
"5801","C",174,"201503",1,1,1,"8300-8300-8300-8300"
"5802","C",174,"201504",1,2,2,"4342-6195-8048-9159"
"5803","C",174,"201505",2,7,7,"2200-5880-14440-20100"
"5804","C",174,"201506",1,3,3,"17400-21900-23850-25020"
"5805","C",174,"201507",3,5,5,"4990-8000-9900-12900"
"5806","C",174,"201511",1,4,4,"2240-2570-6412-13185"
"5807","C",174,"201512",1,11,11,"1890-1990-3340-4990"
"5808","C",175,"201402",1,5,5,"760-850-1640-11444"
"5809","C",175,"201403",1,1,2,"2440-2440-2440-2440"
"5810","C",175,"201404",1,2,2,"3968-5495-7022-7939"
"5811","C",175,"201405",1,3,4,"1920-2440-3955-6682"
"5812","C",175,"201406",1,3,3,"3710-4980-6790-7876"
"5813","C",175,"201407",1,11,13,"1680-2990-7000-10120"
"5814","C",175,"201408",2,15,18,"1020-2445-3742-8925"
"5815","C",175,"201409",1,4,4,"3688-4180-5645-7598"
"5816","C",175,"201410",1,4,4,"3010-4395-6218-7347"
"5817","C",175,"201411",1,6,6,"1330-1475-2250-2925"
"5818","C",175,"201502",1,4,4,"2560-2755-3165-3660"
"5819","C",175,"201504",1,3,3,"680-1000-10400-16040"
"5820","C",175,"201505",1,2,3,"2090-2450-2535-2586"
"5821","C",175,"201507",1,13,14,"1780-3095-5430-5980"
"5822","C",175,"201508",1,4,4,"3030-3240-3588-3853"
"5823","C",176,"201401",28,351,1888,"1790-3000-5490-9122"
"5824","C",176,"201402",26,304,1515,"1650-2990-5310-9000"
"5825","C",176,"201403",26,298,1596,"1600-2990-5200-8900"
"5826","C",176,"201404",26,307,1741,"1500-2990-5000-8500"
"5827","C",176,"201405",27,314,1902,"1500-2990-4990-8690"
"5828","C",176,"201406",28,334,1893,"1500-2990-5000-9858"
"5829","C",176,"201407",29,310,1987,"1500-2990-4990-8990"
"5830","C",176,"201408",25,314,1843,"1475-2980-4990-8990"
"5831","C",176,"201409",27,303,1625,"1490-2800-4990-9900"
"5832","C",176,"201410",30,321,1857,"1390-2990-4990-8990"
"5833","C",176,"201411",25,325,1886,"1500-2800-4990-8900"
"5834","C",176,"201412",26,331,1929,"1590-2980-5000-8500"
"5835","C",176,"201501",28,297,1785,"1500-2980-4990-7990"
"5836","C",176,"201502",27,300,1446,"1600-2990-5032-8256"
"5837","C",176,"201503",25,339,1860,"1680-2990-4990-8342"
"5838","C",176,"201504",24,312,1818,"1650-2980-5000-8490"
"5839","C",176,"201505",24,325,1884,"1588-2990-5002-9635"
"5840","C",176,"201506",30,325,2122,"1500-2980-5000-9789"
"5841","C",176,"201507",25,321,1889,"1580-2990-5000-9100"
"5842","C",176,"201508",24,305,1861,"1500-2980-4980-9500"
"5843","C",176,"201509",26,309,1795,"1450-2870-4980-8996"
"5844","C",176,"201510",24,308,1889,"1480-2730-4950-9700"
"5845","C",176,"201511",23,298,1651,"1500-2780-4950-7990"
"5846","C",176,"201512",28,299,1564,"1790-2980-4980-9468"
"5847","C",177,"201403",1,3,3,"1340-1690-2340-2730"
"5848","C",177,"201405",1,10,10,"1612-3145-4735-9299"
"5849","C",177,"201502",1,3,5,"2750-2970-5990-9584"
"5850","C",177,"201505",1,4,4,"3838-5470-6968-8727"
"5851","C",178,"201401",6,129,276,"1677-3200-5992-29900"
"5852","C",178,"201402",7,118,229,"1990-3980-8000-25880"
"5853","C",178,"201403",9,113,280,"1490-3235-6792-24210"
"5854","C",178,"201404",6,100,263,"2000-3990-7755-26100"
"5855","C",178,"201405",8,150,299,"1590-3120-6985-12314"
"5856","C",178,"201406",9,89,174,"1612-3090-6290-19940"
"5857","C",178,"201407",5,79,172,"1568-2995-6000-26100"
"5858","C",178,"201408",7,81,199,"1100-2700-4990-20612"
"5859","C",178,"201409",9,108,272,"1700-3100-6988-26100"
"5860","C",178,"201410",10,118,271,"1912-3280-6995-20000"
"5861","C",178,"201411",7,113,294,"1980-3290-6960-26100"
"5862","C",178,"201412",7,98,255,"1990-3990-9980-27000"
"5863","C",178,"201501",11,153,402,"1990-3595-7462-15000"
"5864","C",178,"201502",7,136,329,"1990-4050-9900-29900"
"5865","C",178,"201503",13,152,390,"1882-3985-8250-20000"
"5866","C",178,"201504",8,165,443,"2000-3690-7980-16886"
"5867","C",178,"201505",10,167,483,"1490-3100-7700-16960"
"5868","C",178,"201506",9,150,408,"1542-3180-7685-19428"
"5869","C",178,"201507",13,171,445,"1700-3380-6840-14924"
"5870","C",178,"201508",9,159,383,"1640-3600-6990-19280"
"5871","C",178,"201509",11,137,345,"1950-3980-8940-19912"
"5872","C",178,"201510",8,151,420,"1980-3970-7830-20900"
"5873","C",178,"201511",11,130,355,"1990-3990-8245-25620"
"5874","C",178,"201512",8,142,380,"2095-4500-9900-19546"
"5875","C",179,"201401",2,45,68,"2700-4265-9970-19830"
"5876","C",179,"201402",2,64,97,"1580-2990-5990-11592"
"5877","C",179,"201403",2,50,80,"2700-4660-6250-11225"
"5878","C",179,"201404",3,31,37,"1590-2990-4830-8280"
"5879","C",179,"201405",2,43,55,"1590-4830-8445-13948"
"5880","C",179,"201406",3,74,102,"1982-2870-4982-8865"
"5881","C",179,"201407",4,48,62,"2700-4035-6622-10000"
"5882","C",179,"201408",1,29,44,"1560-3570-5868-10000"
"5883","C",179,"201409",3,62,88,"2000-4700-7270-20000"
"5884","C",179,"201410",4,62,82,"2135-3645-6135-9981"
"5885","C",179,"201411",2,63,89,"2000-4830-9980-20000"
"5886","C",179,"201412",1,41,64,"2700-5765-9225-15781"
"5887","C",179,"201501",2,61,90,"2442-4390-6365-12360"
"5888","C",179,"201502",1,44,64,"2188-4500-5982-8420"
"5889","C",179,"201503",1,31,36,"1600-2990-5488-9900"
"5890","C",179,"201505",1,3,3,"2795-3600-5550-6720"
"5891","C",179,"201506",2,4,4,"1468-2645-6750-12600"
"5892","C",179,"201507",1,3,3,"1239-1290-6895-10258"
"5893","C",179,"201508",1,1,1,"2400-2400-2400-2400"
"5894","C",179,"201510",1,2,2,"3092-4195-5298-5959"
"5895","C",179,"201511",1,2,2,"2750-3500-4250-4700"
"5896","C",180,"201401",1,1,1,"33600-33600-33600-33600"
"5897","C",180,"201407",1,6,6,"2742-5000-11429-20586"
"5898","C",180,"201409",1,2,2,"5032-5235-5438-5559"
"5899","C",180,"201507",1,4,4,"1712-2990-4368-5047"
"5900","C",180,"201511",1,14,14,"1125-1850-4038-5476"
"5901","C",181,"201401",19,251,1074,"1668-2990-5965-9900"
"5902","C",181,"201402",16,243,1005,"1700-2990-5980-9980"
"5903","C",181,"201403",23,270,1220,"1490-2970-5500-9991"
"5904","C",181,"201404",21,259,1233,"1400-2730-5835-9900"
"5905","C",181,"201405",20,258,1249,"1350-2750-4950-8990"
"5906","C",181,"201406",21,260,1272,"1300-2850-5020-9500"
"5907","C",181,"201407",17,272,1311,"1245-2600-4990-9900"
"5908","C",181,"201408",22,277,1261,"1440-2900-4960-8990"
"5909","C",181,"201409",22,264,1035,"1575-2990-5480-10000"
"5910","C",181,"201410",20,266,1137,"1300-2800-4990-9203"
"5911","C",181,"201411",20,251,965,"1300-2970-4990-9900"
"5912","C",181,"201412",20,259,1099,"1500-2990-5475-9040"
"5913","C",181,"201501",22,232,995,"1773-3000-5620-9470"
"5914","C",181,"201502",21,241,1003,"1700-3000-5500-9988"
"5915","C",181,"201503",19,227,926,"1590-2990-5000-9684"
"5916","C",181,"201504",20,227,1019,"1300-2780-4990-8990"
"5917","C",181,"201505",19,226,941,"1490-2850-5000-9900"
"5918","C",181,"201506",21,246,1044,"1490-2955-4990-9673"
"5919","C",181,"201507",18,239,1087,"1300-2700-4980-8944"
"5920","C",181,"201508",23,229,995,"1350-2700-4990-9900"
"5921","C",181,"201509",23,255,1083,"1290-2490-4622-8500"
"5922","C",181,"201510",25,247,1073,"1490-2680-4950-8758"
"5923","C",181,"201511",19,237,988,"1500-2938-4990-8990"
"5924","C",181,"201512",20,230,943,"1565-2980-4980-9080"
"5925","C",182,"201401",1,3,8,"2315-2740-2990-2990"
"5926","C",182,"201402",2,4,4,"1875-2000-2995-4786"
"5927","C",182,"201403",2,4,6,"2302-4990-8982-10440"
"5928","C",182,"201404",3,5,5,"1980-2000-2000-4958"
"5929","C",182,"201405",1,2,2,"1418-1445-1472-1489"
"5930","C",182,"201406",2,4,4,"3142-5340-7265-8300"
"5931","C",182,"201407",1,1,1,"9800-9800-9800-9800"
"5932","C",182,"201408",1,2,3,"5438-6376-9138-10795"
"5933","C",182,"201409",1,2,2,"1745-2490-3235-3682"
"5934","C",182,"201410",2,10,13,"1490-2840-4280-6502"
"5935","C",182,"201411",2,8,12,"1340-2900-3240-4890"
"5936","C",182,"201412",1,16,21,"1690-2542-5600-9500"
"5937","C",182,"201501",2,20,28,"1000-2040-3118-5236"
"5938","C",182,"201502",2,11,18,"1368-2875-4205-9900"
"5939","C",182,"201503",2,14,24,"1500-2500-5162-5753"
"5940","C",182,"201504",1,12,23,"390-1680-3735-5184"
"5941","C",182,"201505",2,14,32,"390-390-2618-3471"
"5942","C",182,"201506",2,17,38,"390-1170-2850-3300"
"5943","C",182,"201507",1,7,30,"390-390-390-3300"
"5944","C",182,"201508",1,10,21,"300-1200-3300-3980"
"5945","C",182,"201509",2,11,12,"1005-1750-4248-8509"
"5946","C",182,"201510",2,9,9,"1100-1680-2000-5104"
"5947","C",182,"201511",1,13,25,"330-1490-2970-5500"
"5948","C",182,"201512",1,3,7,"310-310-1640-2974"
"5949","C",183,"201401",1,2,4,"4235-5315-5980-5980"
"5950","C",183,"201402",2,13,13,"1790-2790-4856-10083"
"5951","C",183,"201403",1,5,5,"1990-2000-3690-9864"
"5952","C",183,"201404",1,2,2,"1000-1000-1000-1000"
"5953","C",183,"201405",1,3,4,"2740-2990-3738-5083"
"5954","C",183,"201407",1,11,12,"1232-2585-7980-9708"
"5955","C",183,"201408",1,16,26,"1425-3550-4942-9950"
"5956","C",183,"201409",1,28,49,"800-1500-3990-6336"
"5957","C",183,"201410",1,22,49,"390-1980-3280-7204"
"5958","C",183,"201411",1,22,52,"1000-1995-3790-5890"
"5959","C",183,"201412",1,14,40,"390-1565-2822-3969"
"5960","C",183,"201501",1,12,20,"450-1250-3530-5050"
"5961","C",183,"201502",1,33,59,"1000-2600-4435-8465"
"5962","C",183,"201503",1,25,48,"1590-2990-4990-6840"
"5963","C",183,"201504",1,19,27,"1545-2500-3730-10348"
"5964","C",183,"201505",1,15,28,"622-1000-3075-5436"
"5965","C",183,"201506",1,18,35,"695-1980-3420-6392"
"5966","C",183,"201507",1,20,52,"390-1000-5230-9880"
"5967","C",183,"201508",1,15,25,"300-1000-2800-7672"
"5968","C",183,"201509",1,6,7,"1415-2960-3635-6386"
"5969","C",183,"201510",1,8,11,"300-1000-2600-5980"
"5970","C",183,"201511",1,16,23,"330-3340-5230-8816"
"5971","C",183,"201512",1,10,18,"310-1850-2995-4084"
"5972","C",184,"201401",1,12,12,"1600-2095-2625-3975"
"5973","C",184,"201404",1,4,4,"935-1440-2098-2633"
"5974","C",184,"201405",1,2,2,"3610-5070-6530-7406"
"5975","C",184,"201407",1,1,1,"3180-3180-3180-3180"
"5976","C",184,"201412",1,4,4,"1260-1640-4710-9606"
"5977","C",184,"201504",1,5,5,"1600-2000-3490-5687"
"5978","C",184,"201505",1,3,3,"1125-1250-1320-1362"
